ROBO_ID;OCCURRENCE;CODE;;;;;;;;;;;;;;
312;15.05.2022;E1100;;;;;;;;;;;;;;
312;15.05.2022;E0052;;;;;;;;;;;;;;
312;15.05.2022;E3792;;;;;;;;;;;;;;
312;15.05.2022;E1100;;;;;;;;;;;;;;
214;1.02.2022;E3994;;;;;;;;;;;;;;
254;1.02.2022;E5055;;;;;;;;;;;;;;
254;1.02.2022;E5055;;;;;;;;;;;;;;
254;1.02.2022;E5055;;;;;;;;;;;;;;
254;1.02.2022;E5055;;;;;;;;;;;;;;
254;1.02.2022;E5055;;;;;;;;;;;;;;
289;1.02.2022;E5055;;;;;;;;;;;;;;
105;2.02.2022;E0898;;;;;;;;;;;;;;
112;2.02.2022;E0898;;;;;;;;;;;;;;
34;3.02.2022;E0898;;;;;;;;;;;;;;
43;4.02.2022;E0122;;;;;;;;;;;;;;
43;4.02.2022;E0122;;;;;;;;;;;;;;
43;4.02.2022;E0122;;;;;;;;;;;;;;
43;4.02.2022;E0122;;;;;;;;;;;;;;
43;4.02.2022;E0122;;;;;;;;;;;;;;
43;4.02.2022;E0122;;;;;;;;;;;;;;
43;4.02.2022;E0122;;;;;;;;;;;;;;
43;4.02.2022;E0122;;;;;;;;;;;;;;
106;11.05.2022;E0898;;;;;;;;;;;;;;
14;3.02.2022;E0229;;;;;;;;;;;;;;
14;3.02.2022;E0229;;;;;;;;;;;;;;
14;3.02.2022;E0229;;;;;;;;;;;;;;
39;5.02.2022;E0177;;;;;;;;;;;;;;
39;5.02.2022;E9216;;;;;;;;;;;;;;
39;5.02.2022;E1108;;;;;;;;;;;;;;
39;5.02.2022;E0903;;;;;;;;;;;;;;
39;5.02.2022;E9213;;;;;;;;;;;;;;
45;5.02.2022;E0898;;;;;;;;;;;;;;
45;5.02.2022;E0027;;;;;;;;;;;;;;
67;6.02.2022;E0038;;;;;;;;;;;;;;
133;6.02.2022;E5055;;;;;;;;;;;;;;
257;6.02.2022;E5055;;;;;;;;;;;;;;
264;6.02.2022;E5055;;;;;;;;;;;;;;
34;16.05.2022;E0898;;;;;;;;;;;;;;
35;17.05.2022;E3994;;;;;;;;;;;;;;
43;16.05.2022;E0898;;;;;;;;;;;;;;
294;13.05.2022;E1028;;;;;;;;;;;;;;
294;13.05.2022;E5055;;;;;;;;;;;;;;
126;15.05.2022;E5055;;;;;;;;;;;;;;
126;15.05.2022;E5055;;;;;;;;;;;;;;
154;15.05.2022;E5055;;;;;;;;;;;;;;
154;15.05.2022;E5055;;;;;;;;;;;;;;
163;15.05.2022;E5055;;;;;;;;;;;;;;
172;15.05.2022;E5055;;;;;;;;;;;;;;
172;15.05.2022;E5055;;;;;;;;;;;;;;
176;16.05.2022;E5055;;;;;;;;;;;;;;
177;15.05.2022;E5055;;;;;;;;;;;;;;
214;7.02.2022;E1107;;;;;;;;;;;;;;
67;22.04.2022;E1105;;;;;;;;;;;;;;
67;22.04.2022;E1105;;;;;;;;;;;;;;
67;22.04.2022;E1105;;;;;;;;;;;;;;
132;29.01.2022;E1028;;;;;;;;;;;;;;
220;21.04.2022;E1060;;;;;;;;;;;;;;
186;19.04.2022;E1043;;;;;;;;;;;;;;
186;19.04.2022;E1043;;;;;;;;;;;;;;
186;19.04.2022;E5055;;;;;;;;;;;;;;
176;22.04.2022;E1043;;;;;;;;;;;;;;
34;7.05.2022;E0898;;;;;;;;;;;;;;
111;8.05.2022;E5055;;;;;;;;;;;;;;
111;8.05.2022;E5055;;;;;;;;;;;;;;
46;8.05.2022;E1110;;;;;;;;;;;;;;
178;9.05.2022;E5055;;;;;;;;;;;;;;
178;9.05.2022;E5055;;;;;;;;;;;;;;
154;8.05.2022;E1043;;;;;;;;;;;;;;
157;8.05.2022;E1043;;;;;;;;;;;;;;
157;9.05.2022;E1028;;;;;;;;;;;;;;
157;9.05.2022;E1028;;;;;;;;;;;;;;
157;9.05.2022;E1028;;;;;;;;;;;;;;
163;8.05.2022;E5055;;;;;;;;;;;;;;
163;8.05.2022;E5055;;;;;;;;;;;;;;
169;8.05.2022;E5054;;;;;;;;;;;;;;
169;8.05.2022;E5054;;;;;;;;;;;;;;
169;8.05.2022;E5055;;;;;;;;;;;;;;
46;1.02.2022;E0027;;;;;;;;;;;;;;
46;1.02.2022;E0898;;;;;;;;;;;;;;
46;31.01.2022;E0027;;;;;;;;;;;;;;
46;31.01.2022;E0898;;;;;;;;;;;;;;
126;31.01.2022;E5055;;;;;;;;;;;;;;
126;31.01.2022;E1028;;;;;;;;;;;;;;
185;2.02.2022;E1043;;;;;;;;;;;;;;
172;10.05.2022;E5054;;;;;;;;;;;;;;
172;10.05.2022;E1043;;;;;;;;;;;;;;
172;10.05.2022;E5055;;;;;;;;;;;;;;
177;10.05.2022;E1043;;;;;;;;;;;;;;
177;10.05.2022;E5055;;;;;;;;;;;;;;
311;2.02.2022;E0898;;;;;;;;;;;;;;
297;3.02.2022;E0898;;;;;;;;;;;;;;
259;4.05.2022;E5055;;;;;;;;;;;;;;
259;4.05.2022;E5055;;;;;;;;;;;;;;
277;10.05.2022;E0898;;;;;;;;;;;;;;
293;8.05.2022;E5055;;;;;;;;;;;;;;
305;10.05.2022;E5054;;;;;;;;;;;;;;
214;6.02.2022;E1107;;;;;;;;;;;;;;
253;6.02.2022;E5055;;;;;;;;;;;;;;
320;6.02.2022;E0021;;;;;;;;;;;;;;
277;6.02.2022;E0021;;;;;;;;;;;;;;
305;7.02.2022;E9406;;;;;;;;;;;;;;
305;7.02.2022;E9406;;;;;;;;;;;;;;
305;7.02.2022;E9406;;;;;;;;;;;;;;
305;7.02.2022;E9406;;;;;;;;;;;;;;
305;7.02.2022;E9406;;;;;;;;;;;;;;
305;7.02.2022;E9406;;;;;;;;;;;;;;
305;7.02.2022;E9406;;;;;;;;;;;;;;
305;7.02.2022;E9406;;;;;;;;;;;;;;
305;7.02.2022;E9406;;;;;;;;;;;;;;
305;7.02.2022;E9406;;;;;;;;;;;;;;
305;7.02.2022;E9406;;;;;;;;;;;;;;
305;7.02.2022;E9406;;;;;;;;;;;;;;
305;7.02.2022;E9406;;;;;;;;;;;;;;
305;7.02.2022;E9406;;;;;;;;;;;;;;
305;7.02.2022;E9406;;;;;;;;;;;;;;
305;7.02.2022;E9406;;;;;;;;;;;;;;
305;7.02.2022;E9406;;;;;;;;;;;;;;
305;7.02.2022;E9406;;;;;;;;;;;;;;
315;7.02.2022;E0898;;;;;;;;;;;;;;
327;7.02.2022;E1106;;;;;;;;;;;;;;
327;7.02.2022;E2661;;;;;;;;;;;;;;
327;7.02.2022;E1106;;;;;;;;;;;;;;
185;15.05.2022;E1043;;;;;;;;;;;;;;
186;15.05.2022;E5055;;;;;;;;;;;;;;
193;15.05.2022;E9407;;;;;;;;;;;;;;
293;13.05.2022;E1287;;;;;;;;;;;;;;
294;14.05.2022;E1028;;;;;;;;;;;;;;
300;14.05.2022;E5055;;;;;;;;;;;;;;
300;14.05.2022;E5054;;;;;;;;;;;;;;
257;10.02.2022;E5054;;;;;;;;;;;;;;
289;10.02.2022;E1043;;;;;;;;;;;;;;
315;10.02.2022;E0898;;;;;;;;;;;;;;
264;6.05.2022;E5054;;;;;;;;;;;;;;
264;6.05.2022;E5054;;;;;;;;;;;;;;
264;6.05.2022;E5054;;;;;;;;;;;;;;
264;6.05.2022;E5054;;;;;;;;;;;;;;
270;5.05.2022;E0012;;;;;;;;;;;;;;
270;5.05.2022;E0026;;;;;;;;;;;;;;
270;5.05.2022;E0012;;;;;;;;;;;;;;
280;6.05.2022;E0028;;;;;;;;;;;;;;
280;6.05.2022;E0028;;;;;;;;;;;;;;
280;6.05.2022;E0028;;;;;;;;;;;;;;
280;6.05.2022;E0028;;;;;;;;;;;;;;
280;6.05.2022;E0028;;;;;;;;;;;;;;
280;6.05.2022;E0028;;;;;;;;;;;;;;
280;6.05.2022;E0028;;;;;;;;;;;;;;
280;6.05.2022;E3792;;;;;;;;;;;;;;
312;15.05.2022;E0052;;;;;;;;;;;;;;
319;15.05.2022;E5055;;;;;;;;;;;;;;
340;15.05.2022;E5055;;;;;;;;;;;;;;
154;13.05.2022;E5008;;;;;;;;;;;;;;
154;13.05.2022;E5008;;;;;;;;;;;;;;
154;13.05.2022;E5008;;;;;;;;;;;;;;
154;13.05.2022;E5008;;;;;;;;;;;;;;
154;13.05.2022;E5008;;;;;;;;;;;;;;
154;13.05.2022;E5008;;;;;;;;;;;;;;
154;13.05.2022;E5008;;;;;;;;;;;;;;
154;13.05.2022;E5008;;;;;;;;;;;;;;
154;13.05.2022;E5055;;;;;;;;;;;;;;
154;13.05.2022;E5008;;;;;;;;;;;;;;
154;13.05.2022;E5008;;;;;;;;;;;;;;
154;13.05.2022;E5008;;;;;;;;;;;;;;
154;13.05.2022;E5008;;;;;;;;;;;;;;
157;13.05.2022;E5055;;;;;;;;;;;;;;
157;13.05.2022;E5055;;;;;;;;;;;;;;
157;13.05.2022;E1028;;;;;;;;;;;;;;
172;11.05.2022;E5055;;;;;;;;;;;;;;
172;12.05.2022;E5055;;;;;;;;;;;;;;
177;13.05.2022;E5055;;;;;;;;;;;;;;
177;13.05.2022;E5055;;;;;;;;;;;;;;
214;8.02.2022;E1107;;;;;;;;;;;;;;
214;8.02.2022;E1107;;;;;;;;;;;;;;
214;8.02.2022;E3994;;;;;;;;;;;;;;
43;9.02.2022;E0122;;;;;;;;;;;;;;
43;9.02.2022;E0122;;;;;;;;;;;;;;
254;7.05.2022;E5055;;;;;;;;;;;;;;
311;7.05.2022;E0038;;;;;;;;;;;;;;
185;7.02.2022;E5055;;;;;;;;;;;;;;
185;7.02.2022;E1043;;;;;;;;;;;;;;
214;9.02.2022;E1107;;;;;;;;;;;;;;
214;9.02.2022;E3994;;;;;;;;;;;;;;
280;9.02.2022;E0028;;;;;;;;;;;;;;
280;9.02.2022;E0028;;;;;;;;;;;;;;
280;9.02.2022;E0028;;;;;;;;;;;;;;
280;9.02.2022;E0028;;;;;;;;;;;;;;
280;9.02.2022;E0028;;;;;;;;;;;;;;
280;9.02.2022;E0028;;;;;;;;;;;;;;
280;9.02.2022;E0028;;;;;;;;;;;;;;
280;9.02.2022;E0898;;;;;;;;;;;;;;
169;14.05.2022;E5055;;;;;;;;;;;;;;
169;14.05.2022;E5055;;;;;;;;;;;;;;
34;14.05.2022;E0898;;;;;;;;;;;;;;
176;10.02.2022;E5055;;;;;;;;;;;;;;
189;11.02.2022;E1335;;;;;;;;;;;;;;
214;11.02.2022;E3994;;;;;;;;;;;;;;
126;11.02.2022;E1028;;;;;;;;;;;;;;
35;12.02.2022;E2110;;;;;;;;;;;;;;
126;9.05.2022;E5055;;;;;;;;;;;;;;
126;9.05.2022;E1028;;;;;;;;;;;;;;
41;12.05.2022;E2110;;;;;;;;;;;;;;
41;12.05.2022;E2661;;;;;;;;;;;;;;
41;12.05.2022;E2110;;;;;;;;;;;;;;
45;12.05.2022;E0898;;;;;;;;;;;;;;
45;12.05.2022;E0027;;;;;;;;;;;;;;
46;12.05.2022;E0027;;;;;;;;;;;;;;
46;12.05.2022;E0898;;;;;;;;;;;;;;
132;12.05.2022;E1043;;;;;;;;;;;;;;
177;12.05.2022;E5055;;;;;;;;;;;;;;
177;12.05.2022;E5055;;;;;;;;;;;;;;
101;5.02.2022;E0032;;;;;;;;;;;;;;
126;4.02.2022;E1288;;;;;;;;;;;;;;
169;4.02.2022;E5055;;;;;;;;;;;;;;
43;8.02.2022;E0122;;;;;;;;;;;;;;
105;8.02.2022;E0898;;;;;;;;;;;;;;
163;8.02.2022;E1124;;;;;;;;;;;;;;
163;8.02.2022;E5055;;;;;;;;;;;;;;
341;15.05.2022;E5055;;;;;;;;;;;;;;
220;1.01.2022;E2017;;;;;;;;;;;;;;
289;8.02.2022;E1043;;;;;;;;;;;;;;
192;14.05.2022;E5055;;;;;;;;;;;;;;
192;14.05.2022;E5055;;;;;;;;;;;;;;
40;8.02.2022;E0898;;;;;;;;;;;;;;
34;10.02.2022;E0898;;;;;;;;;;;;;;
46;10.02.2022;E0027;;;;;;;;;;;;;;
46;10.02.2022;E0898;;;;;;;;;;;;;;
186;12.05.2022;E1302;;;;;;;;;;;;;;
126;9.02.2022;E5055;;;;;;;;;;;;;;
127;9.02.2022;E5055;;;;;;;;;;;;;;
140;9.02.2022;E1043;;;;;;;;;;;;;;
140;10.02.2022;E5055;;;;;;;;;;;;;;
157;7.05.2022;E1028;;;;;;;;;;;;;;
164;7.05.2022;E1043;;;;;;;;;;;;;;
177;6.05.2022;E5055;;;;;;;;;;;;;;
177;6.05.2022;E5055;;;;;;;;;;;;;;
177;6.05.2022;E5054;;;;;;;;;;;;;;
177;6.05.2022;E5055;;;;;;;;;;;;;;
177;6.05.2022;E5054;;;;;;;;;;;;;;
177;6.05.2022;E5055;;;;;;;;;;;;;;
132;6.05.2022;E5055;;;;;;;;;;;;;;
132;6.05.2022;E5055;;;;;;;;;;;;;;
135;6.05.2022;E1028;;;;;;;;;;;;;;
177;6.05.2022;E1043;;;;;;;;;;;;;;
177;6.05.2022;E1043;;;;;;;;;;;;;;
112;11.02.2022;E0976;;;;;;;;;;;;;;
132;10.02.2022;E1028;;;;;;;;;;;;;;
132;10.02.2022;E1043;;;;;;;;;;;;;;
294;12.02.2022;E1028;;;;;;;;;;;;;;
294;12.02.2022;E1028;;;;;;;;;;;;;;
294;12.02.2022;E1028;;;;;;;;;;;;;;
302;12.02.2022;E0898;;;;;;;;;;;;;;
308;13.02.2022;E1107;;;;;;;;;;;;;;
317;13.02.2022;E3994;;;;;;;;;;;;;;
35;12.02.2022;E2110;;;;;;;;;;;;;;
35;12.02.2022;E2661;;;;;;;;;;;;;;
35;12.02.2022;E2110;;;;;;;;;;;;;;
43;11.02.2022;E0122;;;;;;;;;;;;;;
43;11.02.2022;E0122;;;;;;;;;;;;;;
46;11.02.2022;E0027;;;;;;;;;;;;;;
46;11.02.2022;E0898;;;;;;;;;;;;;;
177;5.05.2022;E1124;;;;;;;;;;;;;;
177;5.05.2022;E5055;;;;;;;;;;;;;;
135;5.05.2022;E1028;;;;;;;;;;;;;;
34;6.05.2022;E0898;;;;;;;;;;;;;;
106;12.02.2022;E0898;;;;;;;;;;;;;;
58;13.02.2022;E0026;;;;;;;;;;;;;;
126;5.05.2022;E5055;;;;;;;;;;;;;;
127;5.05.2022;E5055;;;;;;;;;;;;;;
127;5.05.2022;E5054;;;;;;;;;;;;;;
127;5.05.2022;E5054;;;;;;;;;;;;;;
157;5.05.2022;E1028;;;;;;;;;;;;;;
177;5.05.2022;E1043;;;;;;;;;;;;;;
106;5.05.2022;E0898;;;;;;;;;;;;;;
254;13.02.2022;E5055;;;;;;;;;;;;;;
254;14.02.2022;E5055;;;;;;;;;;;;;;
261;13.02.2022;E1060;;;;;;;;;;;;;;
261;13.02.2022;E5055;;;;;;;;;;;;;;
265;13.02.2022;E1043;;;;;;;;;;;;;;
307;14.02.2022;E0039;;;;;;;;;;;;;;
307;14.02.2022;E0122;;;;;;;;;;;;;;
314;14.02.2022;E0898;;;;;;;;;;;;;;
169;13.02.2022;E1043;;;;;;;;;;;;;;
169;13.02.2022;E1043;;;;;;;;;;;;;;
169;14.02.2022;E5055;;;;;;;;;;;;;;
169;14.02.2022;E5055;;;;;;;;;;;;;;
169;14.02.2022;E1043;;;;;;;;;;;;;;
43;15.02.2022;E0122;;;;;;;;;;;;;;
43;15.02.2022;E0122;;;;;;;;;;;;;;
46;14.02.2022;E0027;;;;;;;;;;;;;;
46;14.02.2022;E0898;;;;;;;;;;;;;;
289;16.02.2022;E5055;;;;;;;;;;;;;;
293;13.02.2022;E5055;;;;;;;;;;;;;;
294;13.02.2022;E5055;;;;;;;;;;;;;;
356;14.02.2022;E5055;;;;;;;;;;;;;;
214;17.02.2022;E3994;;;;;;;;;;;;;;
214;17.02.2022;E1107;;;;;;;;;;;;;;
214;17.02.2022;E0177;;;;;;;;;;;;;;
214;17.02.2022;E9216;;;;;;;;;;;;;;
214;17.02.2022;E1108;;;;;;;;;;;;;;
214;17.02.2022;E0903;;;;;;;;;;;;;;
214;17.02.2022;E9213;;;;;;;;;;;;;;
214;17.02.2022;E1105;;;;;;;;;;;;;;
280;16.02.2022;E0898;;;;;;;;;;;;;;
282;16.02.2022;E0975;;;;;;;;;;;;;;
289;17.02.2022;E5055;;;;;;;;;;;;;;
280;6.05.2022;E3792;;;;;;;;;;;;;;
280;6.05.2022;E3792;;;;;;;;;;;;;;
280;6.05.2022;E3792;;;;;;;;;;;;;;
280;6.05.2022;E3792;;;;;;;;;;;;;;
280;6.05.2022;E3792;;;;;;;;;;;;;;
315;6.05.2022;E0898;;;;;;;;;;;;;;
336;6.05.2022;E0121;;;;;;;;;;;;;;
336;6.05.2022;E0121;;;;;;;;;;;;;;
336;6.05.2022;E0121;;;;;;;;;;;;;;
293;6.05.2022;E1549;;;;;;;;;;;;;;
293;6.05.2022;E1287;;;;;;;;;;;;;;
293;6.05.2022;E1288;;;;;;;;;;;;;;
307;11.02.2022;E0031;;;;;;;;;;;;;;
307;11.02.2022;E0031;;;;;;;;;;;;;;
307;11.02.2022;E0031;;;;;;;;;;;;;;
307;11.02.2022;E0031;;;;;;;;;;;;;;
307;11.02.2022;E0031;;;;;;;;;;;;;;
307;11.02.2022;E0031;;;;;;;;;;;;;;
307;11.02.2022;E0031;;;;;;;;;;;;;;
307;6.02.2022;E0027;;;;;;;;;;;;;;
307;6.02.2022;E0027;;;;;;;;;;;;;;
307;6.02.2022;E0021;;;;;;;;;;;;;;
307;25.01.2022;E0021;;;;;;;;;;;;;;
307;25.01.2022;E0027;;;;;;;;;;;;;;
101;11.02.2022;E0032;;;;;;;;;;;;;;
164;10.02.2022;E1028;;;;;;;;;;;;;;
164;11.02.2022;E1028;;;;;;;;;;;;;;
164;11.02.2022;E5055;;;;;;;;;;;;;;
340;5.05.2022;E5055;;;;;;;;;;;;;;
253;5.05.2022;E5055;;;;;;;;;;;;;;
126;13.02.2022;E1288;;;;;;;;;;;;;;
126;13.02.2022;E1287;;;;;;;;;;;;;;
126;13.02.2022;E1549;;;;;;;;;;;;;;
132;13.02.2022;E1043;;;;;;;;;;;;;;
133;13.02.2022;E5055;;;;;;;;;;;;;;
133;13.02.2022;E5055;;;;;;;;;;;;;;
133;13.02.2022;E5055;;;;;;;;;;;;;;
133;13.02.2022;E5055;;;;;;;;;;;;;;
133;13.02.2022;E5054;;;;;;;;;;;;;;
133;13.02.2022;E5055;;;;;;;;;;;;;;
135;12.02.2022;E5055;;;;;;;;;;;;;;
67;15.02.2022;E0051;;;;;;;;;;;;;;
154;13.02.2022;E5054;;;;;;;;;;;;;;
261;17.02.2022;E1043;;;;;;;;;;;;;;
261;18.02.2022;E5055;;;;;;;;;;;;;;
265;18.02.2022;E5055;;;;;;;;;;;;;;
294;18.02.2022;E1028;;;;;;;;;;;;;;
319;18.02.2022;E5054;;;;;;;;;;;;;;
341;18.02.2022;E1017;;;;;;;;;;;;;;
341;18.02.2022;E1017;;;;;;;;;;;;;;
294;16.02.2022;E1028;;;;;;;;;;;;;;
312;16.02.2022;E0898;;;;;;;;;;;;;;
313;16.02.2022;E0898;;;;;;;;;;;;;;
317;16.02.2022;E0975;;;;;;;;;;;;;;
253;16.02.2022;E5054;;;;;;;;;;;;;;
253;16.02.2022;E5008;;;;;;;;;;;;;;
253;16.02.2022;E5008;;;;;;;;;;;;;;
253;16.02.2022;E5008;;;;;;;;;;;;;;
253;17.02.2022;E5008;;;;;;;;;;;;;;
253;17.02.2022;E5008;;;;;;;;;;;;;;
253;17.02.2022;E5008;;;;;;;;;;;;;;
253;17.02.2022;E5055;;;;;;;;;;;;;;
253;17.02.2022;E5008;;;;;;;;;;;;;;
253;17.02.2022;E1043;;;;;;;;;;;;;;
253;17.02.2022;E5054;;;;;;;;;;;;;;
253;17.02.2022;E5008;;;;;;;;;;;;;;
257;16.02.2022;E1038;;;;;;;;;;;;;;
257;16.02.2022;E1038;;;;;;;;;;;;;;
257;16.02.2022;E1038;;;;;;;;;;;;;;
257;16.02.2022;E1038;;;;;;;;;;;;;;
257;16.02.2022;E1038;;;;;;;;;;;;;;
257;16.02.2022;E1038;;;;;;;;;;;;;;
257;16.02.2022;E1038;;;;;;;;;;;;;;
257;16.02.2022;E1038;;;;;;;;;;;;;;
257;16.02.2022;E1038;;;;;;;;;;;;;;
257;16.02.2022;E1038;;;;;;;;;;;;;;
257;16.02.2022;E1038;;;;;;;;;;;;;;
257;16.02.2022;E1038;;;;;;;;;;;;;;
257;16.02.2022;E1038;;;;;;;;;;;;;;
257;16.02.2022;E1038;;;;;;;;;;;;;;
257;16.02.2022;E5055;;;;;;;;;;;;;;
264;16.02.2022;E5055;;;;;;;;;;;;;;
264;16.02.2022;E5055;;;;;;;;;;;;;;
265;17.02.2022;E1043;;;;;;;;;;;;;;
106;17.02.2022;E0898;;;;;;;;;;;;;;
43;18.02.2022;E0122;;;;;;;;;;;;;;
63;17.02.2022;E5055;;;;;;;;;;;;;;
63;17.02.2022;E5054;;;;;;;;;;;;;;
63;17.02.2022;E5055;;;;;;;;;;;;;;
63;17.02.2022;E5055;;;;;;;;;;;;;;
4;20.02.2022;E1043;;;;;;;;;;;;;;
4;20.02.2022;E5055;;;;;;;;;;;;;;
4;20.02.2022;E5055;;;;;;;;;;;;;;
4;20.02.2022;E5055;;;;;;;;;;;;;;
4;20.02.2022;E5055;;;;;;;;;;;;;;
4;20.02.2022;E5055;;;;;;;;;;;;;;
53;20.02.2022;E3994;;;;;;;;;;;;;;
163;20.02.2022;E9404;;;;;;;;;;;;;;
163;20.02.2022;E9404;;;;;;;;;;;;;;
163;20.02.2022;E9404;;;;;;;;;;;;;;
163;20.02.2022;E9404;;;;;;;;;;;;;;
320;13.02.2022;E0976;;;;;;;;;;;;;;
126;14.02.2022;E1288;;;;;;;;;;;;;;
126;14.02.2022;E1290;;;;;;;;;;;;;;
126;14.02.2022;E5055;;;;;;;;;;;;;;
127;13.02.2022;E5055;;;;;;;;;;;;;;
132;13.02.2022;E5055;;;;;;;;;;;;;;
132;13.02.2022;E5055;;;;;;;;;;;;;;
133;13.02.2022;E5055;;;;;;;;;;;;;;
133;13.02.2022;E1043;;;;;;;;;;;;;;
133;13.02.2022;E5055;;;;;;;;;;;;;;
135;13.02.2022;E5055;;;;;;;;;;;;;;
137;13.02.2022;E5055;;;;;;;;;;;;;;
137;13.02.2022;E5055;;;;;;;;;;;;;;
137;13.02.2022;E5055;;;;;;;;;;;;;;
137;13.02.2022;E5055;;;;;;;;;;;;;;
137;13.02.2022;E5055;;;;;;;;;;;;;;
137;13.02.2022;E5055;;;;;;;;;;;;;;
137;13.02.2022;E5055;;;;;;;;;;;;;;
137;13.02.2022;E5055;;;;;;;;;;;;;;
137;13.02.2022;E5055;;;;;;;;;;;;;;
172;13.02.2022;E1043;;;;;;;;;;;;;;
212;16.02.2022;E0898;;;;;;;;;;;;;;
126;14.02.2022;E1028;;;;;;;;;;;;;;
126;15.02.2022;E1287;;;;;;;;;;;;;;
126;15.02.2022;E1549;;;;;;;;;;;;;;
126;16.02.2022;E5055;;;;;;;;;;;;;;
126;17.02.2022;E1287;;;;;;;;;;;;;;
126;17.02.2022;E1288;;;;;;;;;;;;;;
140;15.02.2022;E5055;;;;;;;;;;;;;;
164;16.02.2022;E1028;;;;;;;;;;;;;;
177;16.02.2022;E5055;;;;;;;;;;;;;;
177;16.02.2022;E5055;;;;;;;;;;;;;;
177;16.02.2022;E1043;;;;;;;;;;;;;;
177;16.02.2022;E5055;;;;;;;;;;;;;;
177;16.02.2022;E1043;;;;;;;;;;;;;;
177;17.02.2022;E5054;;;;;;;;;;;;;;
177;17.02.2022;E5054;;;;;;;;;;;;;;
181;13.02.2022;E5055;;;;;;;;;;;;;;
214;20.02.2022;E1107;;;;;;;;;;;;;;
214;20.02.2022;E0062;;;;;;;;;;;;;;
214;20.02.2022;E1100;;;;;;;;;;;;;;
214;20.02.2022;E0052;;;;;;;;;;;;;;
214;20.02.2022;E1100;;;;;;;;;;;;;;
214;20.02.2022;E0052;;;;;;;;;;;;;;
214;20.02.2022;E1100;;;;;;;;;;;;;;
214;20.02.2022;E0052;;;;;;;;;;;;;;
214;20.02.2022;E1100;;;;;;;;;;;;;;
214;20.02.2022;E0052;;;;;;;;;;;;;;
214;20.02.2022;E1100;;;;;;;;;;;;;;
214;20.02.2022;E0052;;;;;;;;;;;;;;
214;20.02.2022;E1100;;;;;;;;;;;;;;
214;20.02.2022;E0052;;;;;;;;;;;;;;
214;7.02.2022;E1107;;;;;;;;;;;;;;
214;7.02.2022;E1107;;;;;;;;;;;;;;
214;7.02.2022;E1107;;;;;;;;;;;;;;
214;7.02.2022;E1107;;;;;;;;;;;;;;
214;7.02.2022;E1107;;;;;;;;;;;;;;
214;7.02.2022;E1107;;;;;;;;;;;;;;
214;7.02.2022;E3994;;;;;;;;;;;;;;
253;19.02.2022;E5055;;;;;;;;;;;;;;
254;18.02.2022;E5055;;;;;;;;;;;;;;
254;18.02.2022;E1043;;;;;;;;;;;;;;
312;18.02.2022;E0898;;;;;;;;;;;;;;
281;18.02.2022;E0898;;;;;;;;;;;;;;
294;18.02.2022;E1028;;;;;;;;;;;;;;
1;20.02.2022;E5055;;;;;;;;;;;;;;
1;20.02.2022;E5055;;;;;;;;;;;;;;
254;19.02.2022;E5055;;;;;;;;;;;;;;
17;22.05.2022;E0062;;;;;;;;;;;;;;
254;19.02.2022;E5055;;;;;;;;;;;;;;
254;19.02.2022;E1043;;;;;;;;;;;;;;
254;19.02.2022;E5055;;;;;;;;;;;;;;
254;19.02.2022;E5055;;;;;;;;;;;;;;
254;19.02.2022;E5055;;;;;;;;;;;;;;
254;20.02.2022;E5055;;;;;;;;;;;;;;
293;19.02.2022;E1549;;;;;;;;;;;;;;
312;20.02.2022;E0122;;;;;;;;;;;;;;
312;20.02.2022;E1107;;;;;;;;;;;;;;
315;20.02.2022;E0062;;;;;;;;;;;;;;
315;20.02.2022;E0122;;;;;;;;;;;;;;
315;20.02.2022;E0122;;;;;;;;;;;;;;
315;20.02.2022;E1107;;;;;;;;;;;;;;
315;20.02.2022;E1107;;;;;;;;;;;;;;
4;20.02.2022;E5055;;;;;;;;;;;;;;
67;22.02.2022;E0051;;;;;;;;;;;;;;
126;22.02.2022;E1302;;;;;;;;;;;;;;
126;22.02.2022;E1302;;;;;;;;;;;;;;
126;22.02.2022;E1302;;;;;;;;;;;;;;
126;22.02.2022;E1302;;;;;;;;;;;;;;
126;22.02.2022;E1309;;;;;;;;;;;;;;
126;22.02.2022;E1302;;;;;;;;;;;;;;
127;21.02.2022;E5055;;;;;;;;;;;;;;
127;21.02.2022;E1043;;;;;;;;;;;;;;
127;21.02.2022;E1043;;;;;;;;;;;;;;
127;21.02.2022;E5055;;;;;;;;;;;;;;
127;21.02.2022;E5055;;;;;;;;;;;;;;
178;20.02.2022;E5055;;;;;;;;;;;;;;
46;21.02.2022;E1106;;;;;;;;;;;;;;
46;21.02.2022;E1110;;;;;;;;;;;;;;
47;20.02.2022;E0975;;;;;;;;;;;;;;
53;21.02.2022;E1107;;;;;;;;;;;;;;
149;21.02.2022;E0898;;;;;;;;;;;;;;
154;20.02.2022;E5055;;;;;;;;;;;;;;
163;20.02.2022;E9404;;;;;;;;;;;;;;
164;19.02.2022;E1028;;;;;;;;;;;;;;
133;20.02.2022;E1043;;;;;;;;;;;;;;
137;20.02.2022;E1043;;;;;;;;;;;;;;
164;19.02.2022;E1028;;;;;;;;;;;;;;
185;19.02.2022;E5055;;;;;;;;;;;;;;
185;19.02.2022;E5055;;;;;;;;;;;;;;
185;19.02.2022;E5055;;;;;;;;;;;;;;
189;20.02.2022;E1043;;;;;;;;;;;;;;
