ROBO_ID;REG_DATE;JT1;JT2;JT3;JT4;JT5;JT6;JT7;JT8
31;19.06.2022;1,7;3,7;3,1;4;2,8;1,4;NULL;NULL
31;20.06.2022;1,6;3,7;3,2;4;2,7;1,4;NULL;NULL
31;21.06.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;22.06.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;23.06.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;24.06.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;25.06.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;26.06.2022;1,7;3,7;3,1;4;2,8;1,4;NULL;NULL
31;27.06.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;28.06.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;30.06.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;1.07.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;2.07.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;3.07.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;4.07.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;5.07.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;6.07.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;7.07.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;8.07.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;9.07.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;10.07.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;11.07.2022;1,7;3,7;3,2;4;2,8;1,4;NULL;NULL
31;12.07.2022;1,7;3,7;3,1;4;2,8;1,4;NULL;NULL
31;13.07.2022;1,7;3,7;3,1;4;2,8;1,4;NULL;NULL
31;14.07.2022;1,7;3,8;3,2;4;2,8;1,4;NULL;NULL
31;15.07.2022;1,7;3,8;3,1;4;2,8;1,4;NULL;NULL
31;16.07.2022;1,6;3,8;3,2;4;2,8;1,4;NULL;NULL
31;17.07.2022;1,6;3,8;3,2;4;2,8;1,4;NULL;NULL
31;18.07.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;19.07.2022;1,6;3,8;3,1;4;2,7;1,4;NULL;NULL
31;20.07.2022;1,6;3,8;3,1;4;2,7;1,4;NULL;NULL
31;21.07.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;22.07.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;24.07.2022;1,7;3,8;3,1;4;2,8;1,4;NULL;NULL
31;25.07.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;27.07.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;26.07.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;23.07.2022;1,6;3,8;3,2;4;2,7;1,4;NULL;NULL
31;28.07.2022;1,6;3,8;3,1;4;2,7;1,4;NULL;NULL
32;20.01.2022;2,1;3,1;4,2;2,8;2,8;1;NULL;NULL
32;29.04.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;28.04.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;27.04.2022;2;3,1;4,2;2,8;2,9;1;NULL;NULL
32;26.04.2022;2;3,1;4,2;2,8;2,9;1;NULL;NULL
32;25.04.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;6.05.2022;2;3,1;4,1;2,8;2,9;1;NULL;NULL
32;7.05.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;30.04.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;24.04.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;23.04.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;2.05.2022;2,3;3;4,1;2,9;2,8;1;NULL;NULL
32;3.05.2022;2,3;3;4,1;2,9;2,8;1;NULL;NULL
32;4.05.2022;2,4;3;4,1;2,9;2,9;1;NULL;NULL
32;9.05.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;17.05.2022;1,9;3,1;4,2;2,9;2,9;1;NULL;NULL
32;13.05.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;14.05.2022;2;3,1;4,1;2,8;2,9;1;NULL;NULL
32;16.05.2022;1,9;3,1;4,2;2,9;2,9;1;NULL;NULL
32;14.02.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;15.02.2022;2;3,1;4,2;2,8;2,9;1;NULL;NULL
32;16.02.2022;2;3,1;4,1;2,9;2,8;1;NULL;NULL
32;17.02.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;19.02.2022;2;3,1;4,2;2,8;2,8;1;NULL;NULL
32;20.02.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;21.02.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;22.02.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;23.02.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;24.05.2022;1,9;3,1;4,2;2,9;2,9;1;NULL;NULL
32;25.05.2022;1,9;3,1;4,2;2,9;2,9;1;NULL;NULL
32;26.05.2022;1,9;3,1;4,2;2,9;2,9;1;NULL;NULL
32;25.02.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;27.02.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;28.02.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;1.03.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;2.03.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;3.03.2022;2;3,1;4,1;2,8;2,9;1;NULL;NULL
32;4.03.2022;2;3,1;4,2;2,8;2,9;1;NULL;NULL
32;5.03.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;6.03.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;7.03.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;8.03.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;9.03.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;13.03.2022;2,1;3,1;4,2;2,9;2,9;1;NULL;NULL
32;10.03.2022;2,3;3;4,1;2,9;2,9;1;NULL;NULL
32;11.03.2022;2,4;3;4,2;2,9;2,8;1,1;NULL;NULL
32;12.03.2022;2,3;3;4,1;2,9;2,9;1;NULL;NULL
32;14.03.2022;2,1;3,1;4,2;2,9;2,8;1;NULL;NULL
32;16.03.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;17.03.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;18.03.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;20.03.2022;2;3,1;4,1;2,9;2,8;1;NULL;NULL
32;21.03.2022;2;3,1;4,2;2,9;2,8;1;NULL;NULL
32;24.03.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;23.03.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;26.03.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;27.03.2022;2,3;3;4,1;2,9;2,8;1;NULL;NULL
32;28.03.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;29.03.2022;2;3,1;4,2;2,8;2,9;1;NULL;NULL
32;31.03.2022;2;3,1;4,2;2,8;2,9;1;NULL;NULL
32;2.04.2022;2;3,1;4,1;2,8;2,8;1;NULL;NULL
32;3.04.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;5.04.2022;2;3,1;4,1;2,8;2,8;1;NULL;NULL
32;6.04.2022;2;3,1;4,1;2,8;2,8;1;NULL;NULL
32;8.04.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;9.04.2022;2;3,1;4,2;2,9;2,8;1;NULL;NULL
32;11.04.2022;2;3,1;4,2;2,9;2,8;1;NULL;NULL
32;12.04.2022;2;3,1;4,2;2,8;2,9;1;NULL;NULL
32;14.04.2022;2;3,1;4,1;2,8;2,8;1;NULL;NULL
32;15.04.2022;2;3,1;4,2;2,8;2,9;1;NULL;NULL
32;16.04.2022;2;3,1;4,2;2,8;2,8;1;NULL;NULL
32;17.04.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;18.04.2022;2;3,1;4,2;2,9;2,8;1;NULL;NULL
32;19.04.2022;2;3,1;4,1;2,8;2,8;1;NULL;NULL
32;22.04.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;5.05.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;12.05.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;11.05.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;10.05.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;18.05.2022;2;3,1;4,1;2,9;2,8;1;NULL;NULL
32;19.05.2022;2;3,1;4,1;2,9;2,8;1;NULL;NULL
32;20.05.2022;2;3,1;4,1;2,9;2,8;1;NULL;NULL
32;21.05.2022;2;3,1;4,1;2,9;2,8;1;NULL;NULL
32;22.05.2022;2,1;3,1;4,1;2,9;2,9;1;NULL;NULL
32;23.05.2022;2;3,1;4,1;2,8;2,9;1;NULL;NULL
32;27.05.2022;2;3,1;4,1;2,8;2,9;1;NULL;NULL
32;28.05.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;29.05.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;30.05.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;31.05.2022;2,1;3,1;4,1;2,9;2,9;1;NULL;NULL
32;1.06.2022;2,1;3,1;4,2;2,9;2,9;1;NULL;NULL
32;2.06.2022;2;3,1;4,1;3;2,9;1;NULL;NULL
32;3.06.2022;1,9;3,1;4,2;2,9;2,9;1;NULL;NULL
32;4.06.2022;1,9;3,1;4,2;2,9;2,9;1;NULL;NULL
32;5.06.2022;2,1;3,1;4,1;2,9;2,8;1;NULL;NULL
32;6.06.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;7.06.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;9.06.2022;1,9;3,1;4,2;2,9;2,9;1;NULL;NULL
32;11.06.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;12.06.2022;2,1;3,1;4,1;2,9;2,9;1;NULL;NULL
32;13.06.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;14.06.2022;1,9;3,1;4,1;2,9;2,9;1;NULL;NULL
32;15.06.2022;2;3,1;4,1;2,8;2,9;1;NULL;NULL
32;16.06.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;17.06.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;18.06.2022;1,9;3,1;4,2;2,9;2,9;1;NULL;NULL
32;19.06.2022;2,1;3,1;4,1;2,9;2,8;1;NULL;NULL
32;20.06.2022;2;3,1;4,1;2,8;2,9;1;NULL;NULL
32;21.06.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;22.06.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;23.06.2022;1,9;3,1;4,1;2,9;2,9;1;NULL;NULL
32;24.06.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;25.06.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;26.06.2022;2,1;3,1;4,1;2,9;2,8;1;NULL;NULL
32;27.06.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;28.06.2022;1,9;3,1;4,2;2,9;2,9;1;NULL;NULL
32;30.06.2022;1,9;3,1;4,2;2,9;2,9;1;NULL;NULL
32;1.07.2022;1,9;3,1;4,1;2,9;2,9;1;NULL;NULL
32;2.07.2022;1,9;3,1;4,2;2,9;2,9;1;NULL;NULL
32;3.07.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;4.07.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;5.07.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;6.07.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;7.07.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;8.07.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;9.07.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;10.07.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;11.07.2022;2,2;3,1;4,1;2,9;2,8;1;NULL;NULL
32;12.07.2022;2,1;3,1;4,2;2,9;2,9;1;NULL;NULL
32;13.07.2022;2,1;3,1;4,1;2,9;2,9;1;NULL;NULL
32;14.07.2022;2,1;3,1;4,1;2,9;2,9;1;NULL;NULL
32;15.07.2022;2,1;3,1;4,1;2,8;2,9;1;NULL;NULL
32;16.07.2022;2;3,1;4,2;3;2,9;1;NULL;NULL
32;17.07.2022;2;3,1;4,2;3;2,9;1;NULL;NULL
32;18.07.2022;1,9;3,1;4,2;3;2,9;1;NULL;NULL
32;19.07.2022;2;3,1;4,1;2,9;2,9;1;NULL;NULL
32;20.07.2022;1,9;3,1;4,1;2,9;2,9;1;NULL;NULL
32;21.07.2022;2;3,1;4,2;2,9;2,9;1;NULL;NULL
32;22.07.2022;1,9;3,1;4,1;2,9;2,9;1;NULL;NULL
32;24.07.2022;2,1;3,1;4,1;2,9;2,9;1;NULL;NULL
32;25.07.2022;1,9;3,1;4,2;2,9;2,9;1;NULL;NULL
32;27.07.2022;1,9;3,1;4,1;2,9;2,9;1;NULL;NULL
32;26.07.2022;1,9;3,1;4,2;3;2,9;1;NULL;NULL
32;23.07.2022;2;3,1;4,1;2,8;2,9;1;NULL;NULL
32;28.07.2022;1,9;3,1;4,1;3;2,9;1;NULL;NULL
33;25.05.2022;2,7;8;11,4;2,3;1,4;1,4;0,9;0
33;26.05.2022;2,7;8,1;11,4;2,4;1,4;1,4;1;0
33;11.03.2022;2,2;7,8;11,2;2,3;1,4;1,3;0,9;0
33;12.03.2022;2,2;7,7;11,3;2,3;1,3;1,2;0,8;0
33;14.03.2022;2,6;8,1;11,3;2,3;1,5;1,4;0,6;0
33;15.03.2022;2,6;8,1;11,3;2,3;1,4;1,4;0,7;0
33;16.03.2022;2,3;8;11,1;2,4;1,4;1,4;0,8;0
33;17.03.2022;2,7;7,9;11,4;2,4;1,4;1,4;0,7;0
33;18.03.2022;2,6;7,9;11,3;2,3;1,5;1,4;0,5;0
33;19.03.2022;2,3;7,9;11,1;2,4;1,4;1,3;0,7;0
33;21.03.2022;2,6;8;11,3;2,3;1,4;1,4;0,6;0
33;21.05.2022;2,3;7,8;11,2;2,3;1,3;1,3;0,8;0
33;22.05.2022;2,5;7,8;11,3;2,3;1,4;1,3;0,6;0
33;23.05.2022;2,3;9,1;10,5;1,8;1,9;1,2;0,6;0
33;24.05.2022;2,7;8,1;11,4;2,3;1,4;1,4;0,6;0
33;27.05.2022;2,7;8,1;11,1;2,3;1,4;1,4;1;0
33;28.05.2022;2,7;8;11,2;2,3;1,4;1,4;0,7;0
33;31.05.2022;2;9,6;10,5;1,9;1,7;1,1;0,7;0
33;1.06.2022;2,6;7,9;11,2;2,3;1,4;1,3;0,6;0
33;2.06.2022;2,7;8,1;11,3;2,3;1,4;1,4;0,7;0
33;3.06.2022;2,3;9,2;10,5;1,9;1,7;1,3;0,7;0
33;4.06.2022;2,7;8;11,3;2,3;1,4;1,4;0,7;0
33;5.06.2022;2,5;7,8;11,2;2,3;1,4;1,4;0,9;0
33;6.06.2022;2,5;8;11,1;2,3;1,4;1,4;1;0
33;7.06.2022;2,4;8;11,1;2,4;1,4;1,3;0,9;0
33;8.06.2022;2,4;8;11,1;2,4;1,4;1,3;0,7;0
33;9.06.2022;2,6;7,9;11,5;2,3;1,3;1,4;0,8;0
33;10.06.2022;2,7;8;11,3;2,3;1,4;1,4;1;0
33;11.07.2022;2,6;7,7;11,1;2,4;1,4;1,2;0,6;0
33;12.07.2022;2,2;9,3;10,9;2,1;1,6;1,2;0,7;0
33;13.07.2022;2,1;9,6;10,5;2;1,8;1,2;0,7;0
33;14.07.2022;2,1;9,5;10,7;2;1,8;1,2;0,4;0
33;15.07.2022;2;9,4;10,8;2;1,7;1,2;0,6;0
33;16.07.2022;2,8;8,1;11,3;2,4;1,4;1,4;0,7;0
33;18.07.2022;2,8;8,1;11,2;2,3;1,4;1,4;0,8;0
33;19.07.2022;2,3;8,3;11,5;2,4;1,5;1,4;0,6;0
33;20.07.2022;2,8;8,1;11,1;2,4;1,4;1,4;0,8;0
33;21.07.2022;2,8;8,1;11,3;2,4;1,4;1,4;0,6;0
33;22.07.2022;2,8;8,1;11,2;2,4;1,4;1,4;0,6;0
33;24.07.2022;2,1;9,5;10,5;1,8;1,8;1,2;0,4;0
33;25.07.2022;2,7;8,1;11,3;2,4;1,4;1,3;0,8;0
33;27.07.2022;2,8;8,2;11,1;2,4;1,4;1,4;0,9;0
33;26.07.2022;2,8;8,1;11,4;2,4;1,4;1,4;0,7;0
33;23.07.2022;2,8;8,1;11,3;2,4;1,4;1,4;0,8;0
33;28.07.2022;2,5;8,3;10,8;2,4;1,5;1,3;0,6;0
34;20.01.2022;1,9;11,9;15,1;4,4;2,9;1,9;0,1;0
34;29.04.2022;1,7;11,5;15,1;4,8;3;1,9;0,2;0
34;28.04.2022;1,8;10,5;14,6;4,3;2,7;1,6;0,1;0
34;27.04.2022;1,7;11,5;15,1;4,9;2,9;1,9;0,2;0
34;26.04.2022;1,3;9,3;13,4;4,7;2,8;1,8;0,1;0
34;25.04.2022;1,7;11,5;15,2;4,8;2,9;2;0,2;0
34;6.05.2022;1,7;11,6;15,2;4,8;2,9;1,9;0,2;0
34;7.05.2022;1,8;11,2;15,3;4,7;3;1,9;0,2;0
34;30.04.2022;1,8;11,5;15,1;4,7;2,9;1,8;0,2;0
34;4.05.2022;0,9;7,9;10,4;3,4;2,6;1,5;0,1;0
34;9.05.2022;1,7;11,4;15,1;4,8;2,9;1,9;0,2;0
34;17.05.2022;1,8;11,1;15,2;4,9;2,9;2;0,2;0
34;13.05.2022;1,7;11,4;15,2;4,9;2,9;2;0,1;0
34;14.05.2022;1,7;11,4;15,1;4,9;2,8;2;0,2;0
34;16.05.2022;1,7;11,4;15,1;5;2,9;2;0,2;0
34;14.02.2022;1,1;7,8;10,5;3,7;2,7;1,7;0,1;0
34;15.02.2022;1,5;11,6;14,8;4,7;2,9;2;0,1;0
34;16.02.2022;1,8;11,6;15,2;4,7;2,9;2;0,2;0
34;17.02.2022;1,7;11,7;15,1;4,8;2,8;2;0,2;0
34;18.02.2022;1,8;11,5;15,1;4,7;2,9;2;0,2;0
34;19.02.2022;1,9;10,8;14,5;4,1;2,6;1,7;0,2;0
34;21.02.2022;1,8;11,5;15,2;4,7;2,9;2;0,2;0
34;22.02.2022;1,7;10,8;14,4;4,2;2,5;1,8;0,2;0
34;23.02.2022;1,1;7,8;10,6;3,7;2,7;1,7;0,1;0
34;24.02.2022;1,7;10,8;14,4;4,2;2,5;1,7;0,2;0
34;25.05.2022;1,7;10,4;14,7;4,5;2,6;1,8;0,1;0
34;26.05.2022;1,7;11,3;15,3;5;2,9;2;0,1;0
34;25.02.2022;1,8;11,5;15,1;4,6;2,9;1,9;0,2;0
34;26.02.2022;1,7;11,6;15;4,7;2,8;2;0,2;0
34;27.02.2022;1,6;12,4;15;4,3;3;1,7;0,2;0
34;28.02.2022;1,8;10,7;14,6;4,1;2,6;1,7;0,2;0
34;1.03.2022;2,1;11;13,6;2,8;2,4;1;0,1;0
34;2.03.2022;1,7;11,7;15;4,7;2,8;1,9;0,2;0
34;3.03.2022;1,1;8,4;11,5;3,7;3;1,7;0,1;0
34;4.03.2022;1,8;10,9;14,7;4,3;2,7;1,8;0,2;0
34;5.03.2022;1,4;11,2;14,6;4,7;2,8;1,9;0,1;0
34;11.03.2022;1,2;9,4;12,3;3,7;3,2;1,6;0,1;0
34;12.03.2022;0,9;8,4;10,5;3,4;2,7;1,5;0,1;0
34;14.03.2022;1,8;10,7;14,4;4,1;2,7;1,7;0,1;0
34;15.03.2022;1,9;11,8;15,2;4,6;3;2;0,1;0
34;16.03.2022;1,5;9,4;13,4;4,4;2,9;1,8;0,1;0
34;17.03.2022;1,9;11,7;15,2;4,7;3;1,9;0,2;0
34;18.03.2022;1,5;12,7;16,3;5,1;3,2;1,4;0,1;0
34;19.03.2022;1,4;9,4;13,2;4,4;2,9;1,7;0,1;0
34;21.03.2022;1,8;11,8;15;4,5;3;2;0,1;0
34;22.03.2022;1,4;9,6;13,3;4,6;2,9;1,8;0,1;0
34;24.03.2022;1,5;10,7;14,2;4,5;2,9;1,8;0,1;0
34;23.03.2022;1,3;8,1;11,5;3,6;3,1;1,6;0,1;0
34;25.03.2022;1,9;10,7;14,5;4,2;2,6;1,7;0,2;0
34;26.03.2022;1,6;10,6;14,3;4,6;3;1,8;0,1;0
34;28.03.2022;1,1;7,6;10,5;3,6;2,7;1,7;0,1;0
34;29.03.2022;1,7;11,8;15,1;4,8;2,9;2;0,2;0
34;30.03.2022;1,6;10,8;14,3;4,3;2,6;1,7;0,2;0
34;31.03.2022;1,8;10,6;14,5;4,3;2,6;1,7;0,2;0
34;1.04.2022;1,7;11,7;15,1;4,9;2,8;2;0,2;0
34;2.04.2022;1,6;11,2;14,9;4,8;3;1,9;0,1;0
34;4.04.2022;1,9;11,6;15,2;4,6;2,9;1,9;0,2;0
34;5.04.2022;1,8;10,6;14,6;4,2;2,6;1,7;0,1;0
34;6.04.2022;2,6;11,2;11,9;1,9;2;1;0,1;0
34;7.04.2022;1,1;7,7;10,9;3,7;2,8;1,6;0,1;0
34;8.04.2022;1,7;11,8;15;4,8;2,9;1,9;0,2;0
34;9.04.2022;1,1;7,5;10,6;3,7;2,7;1,6;0,1;0
34;11.04.2022;1;7,7;10,4;3,7;2,6;1,6;0,1;0
34;12.04.2022;1,5;11,2;14,7;4,7;2,9;1,9;0,1;0
34;13.04.2022;1,7;11,6;15,2;4,7;3;1,8;0,2;0
34;14.04.2022;1,5;11;14,5;4,6;2,9;1,8;0,1;0
34;15.04.2022;1,7;11,6;15,1;4,7;2,9;1,9;0,2;0
34;16.04.2022;1,7;10,8;14,4;4,3;2,6;1,7;0,1;0
34;18.04.2022;1,1;7,4;10,5;3,5;2,7;1,5;0,1;0
34;19.04.2022;1,8;10,7;14,5;4,2;2,6;1,7;0,2;0
34;20.04.2022;1,6;11,6;15,1;4,7;3;1,9;0,1;0
34;21.04.2022;1,7;11,6;15,1;4,8;3;1,8;0,1;0
34;22.04.2022;1,6;11;14,7;4,6;3;1,9;0,1;0
34;5.05.2022;1,9;11,3;15,3;4,7;3;1,9;0,2;0
34;12.05.2022;1,8;11,2;15,2;4,6;3,1;1,9;0,2;0
34;11.05.2022;1,4;9;13,4;4,7;2,9;1,8;0,1;0
34;10.05.2022;1,3;9;13,3;4,8;2,9;1,8;0,1;0
34;21.05.2022;1,4;11,2;15,7;4,8;3,4;1,5;0,1;0
34;22.05.2022;1,7;11,4;14,9;4,6;2,9;1,7;0,2;0
34;23.05.2022;1;7,3;10,3;3,8;2,6;1,6;0,1;0
34;24.05.2022;1,7;10,5;14,5;4,5;2,6;1,7;0,1;0
34;27.05.2022;1,8;11,2;15,3;5;3;2;0,1;0
34;28.05.2022;1,7;11,4;15,2;5;2,9;1,9;0,2;0
34;31.05.2022;1,1;7,9;11;3,6;2,9;1,5;0,1;0
34;1.06.2022;1,8;10,5;14,4;4,2;2,6;1,5;0,1;0
34;2.06.2022;1,3;9;13,3;4,7;2,9;1,8;0,1;0
34;3.06.2022;0,9;7,3;10,4;3,8;2,6;1,7;0,1;0
34;4.06.2022;1,9;10,3;14,3;3,9;2,6;1,5;0,2;0
34;5.06.2022;1,6;10,7;14,4;4,4;3;1,7;0,1;0
34;6.06.2022;1,1;7;10,5;3,8;2,7;1,7;0,1;0
34;7.06.2022;1,4;8,6;13,4;4,8;3;1,8;0,1;0
34;8.06.2022;1,4;8,7;13,4;4,7;2,9;1,8;0,1;0
34;9.06.2022;1,7;11,3;15,2;5;2,9;1,9;0,2;0
34;10.06.2022;1,7;11,2;15,1;4,9;2,8;1,9;0,2;0
34;11.06.2022;1,8;11,1;15,3;4,8;2,9;1,8;0,2;0
34;12.06.2022;1,1;7,2;10,5;3,5;2,7;1,5;0,1;0
34;13.06.2022;1,9;11;15,2;4,9;2,9;1,9;0,2;0
34;14.06.2022;1,8;11;15,2;4,9;2,9;1,9;0,2;0
34;15.06.2022;1,8;11;15,2;4,9;3;1,9;0,1;0
34;16.06.2022;1,3;9,8;13,4;4,8;2,9;1,8;0,1;0
34;17.06.2022;1,8;11,7;15,2;4,8;3;1,9;0,2;0
34;18.06.2022;1,8;11,9;15,3;4,9;3;1,9;0,1;0
34;19.06.2022;1,7;12,2;14,9;4,6;2,9;1,7;0,2;0
34;20.06.2022;1;8,1;10,4;3,9;2,6;1,6;0,1;0
34;21.06.2022;1,7;12;15,1;4,9;2,8;1,9;0,2;0
34;22.06.2022;1,4;9,5;13,4;4,8;2,9;1,8;0,1;0
34;23.06.2022;1,7;11,9;15,1;4,8;2,9;1,9;0,2;0
34;24.06.2022;1;7,9;10,5;3,8;2,6;1,6;0,1;0
34;25.06.2022;1,7;11;14,6;4,2;2,8;1,5;0,2;0
34;26.06.2022;1,1;8,1;10,4;3,5;2,7;1,5;0,1;0
34;27.06.2022;1,8;11,7;15,3;4,8;3;1,9;0,2;0
34;28.06.2022;1,3;9,6;13,4;4,8;2,9;1,8;0,1;0
34;29.06.2022;1,7;11,9;15,2;4,9;2,9;1,9;0,2;0
34;30.06.2022;1,8;11,7;15,3;5;3;1,9;0,2;0
34;1.07.2022;1,7;11,8;15,3;5;3;1,9;0,2;0
34;2.07.2022;1;8,5;11,4;3,9;3;1,7;0,1;0
34;11.07.2022;1,7;11,1;14,3;3,8;2,6;1,5;0,2;0
34;12.07.2022;0,9;7,9;10,5;3,6;2,8;1,5;0,1;0
34;14.07.2022;1;8,2;11,4;3,5;3,1;1,6;0,1;0
34;15.07.2022;1;8,4;11,5;3,5;3,1;1,5;0,1;0
34;16.07.2022;1,8;11,7;16,1;5;3;1,8;0,2;0
34;18.07.2022;1,7;11,7;16,1;5,1;3;1,8;0,2;0
34;19.07.2022;1,2;8,3;12,7;4,6;3;1,7;0,1;0
34;20.07.2022;1,7;11,7;16;5,1;3,1;1,8;0,2;0
34;21.07.2022;1,7;11,8;16;5;3;1,8;0,2;0
34;22.07.2022;1,7;11,6;16;5,1;3;1,9;0,2;0
34;24.07.2022;1,1;7,7;11,4;3,7;3,1;1,6;0,1;0
34;25.07.2022;1,7;11,6;16,2;5,1;3;1,9;0,2;0
34;27.07.2022;1,6;11,8;16,1;5,2;3,1;1,8;0,2;0
34;26.07.2022;1,7;11,5;16,2;5,2;3;1,9;0,2;0
34;23.07.2022;1,7;11,5;16,2;5,1;3;1,9;0,2;0
34;28.07.2022;1,4;9,4;14,2;4,8;3;1,8;0,1;0
35;20.01.2022;3,2;11,1;11,6;2,2;4,1;1,2;1,6;0
35;29.04.2022;3,3;10,8;11,5;2,2;4,4;1,2;1,5;0
35;28.04.2022;3,3;11,3;11,4;2,2;4,3;1,2;1,7;0
35;27.04.2022;3,3;11,6;11,7;2,1;4,1;1,2;1,6;0
35;6.05.2022;3,3;11,4;11,5;2,1;4,2;1,2;1,6;0
35;7.05.2022;3,3;11,3;11,3;2,2;4,3;1,2;1,4;0
35;30.04.2022;3,4;11,5;11,9;2,1;4,1;1,2;1,6;0
35;4.05.2022;3,2;10,8;12,1;2,2;3,8;1,2;1,4;0
